restaurant_link;restaurant_name;city;address;latitude;longitude;top_tags;price_level;meals;cuisines;special_diets;features;vegetarian_friendly;vegan_options;gluten_free;original_open_hours;avg_rating;total_reviews_count;excellent;very_good;average;poor;terrible;food;service;value
g187147-d8305019;McDonald's;Paris;2 boulevard de l Hopital, 75005 Paris France;48.843094;2.363971;Cheap Eats, Quick Bites, Fast food;€;Lunch Dinner;Fast food;;Takeout Wheelchair Accessible Delivery Seating;N;N;N;"{""Mon"": [""10:00-22:00""], ""Tue"": [""10:00-22:00""], ""Wed"": [""10:00-22:00""], ""Thu"": [""10:00-22:00""], ""Fri"": [""10:00-22:00""], ""Sat"": [""10:00-22:00""], ""Sun"": [""10:00-22:00""]}";2.5;35.0;1.0;0.0;2.0;1.0;1.0;3.0;2.5;3.0
g187147-d8305026;McDonald's;Paris;29-33 Route De Paris, 69160 Paris France;45.76433;4.768401;Cheap Eats, Quick Bites, Fast food;€;;Fast food;;Takeout Wheelchair Accessible Seating;N;N;N;"{""Mon"": [""09:00-17:45""], ""Tue"": [""09:00-17:45""], ""Wed"": [""09:00-17:45""], ""Thu"": [""09:00-17:45""], ""Fri"": [""10:00-17:45""], ""Sat"": [""09:00-17:45""], ""Sun"": [""09:00-17:45""]}";2.0;45.0;0.0;0.0;0.0;0.0;1.0;2.5;2.0;3.0
g187147-d8311059;McDonald's;Paris;7 Place Gambetta Face Mairie du XXeme, 75020 Paris France;48.864803;2.397882;Cheap Eats, Fast food;€;Breakfast Lunch Dinner;Fast food;;Takeout Seating Wheelchair Accessible;N;N;N;"{""Mon"": [""07:30-02:00""], ""Tue"": [""07:30-02:00""], ""Wed"": [""07:30-02:00""], ""Thu"": [""07:30-02:00""], ""Fri"": [""07:30-05:00""], ""Sat"": [""09:00-05:00""], ""Sun"": [""09:00-02:00""]}";2.5;22.0;1.0;1.0;0.0;0.0;1.0;3.0;3.0;3.0
g187147-d8311060;McDonald's;Paris;84 avenue des Champs Elysees Galerie des Champs, 75008 Paris France;48.87145;2.303904;Cheap Eats, Quick Bites, Fast food;€;Lunch Dinner;Fast food;;Takeout Wheelchair Accessible;N;N;N;"{""Mon"": [""09:00-18:00""], ""Tue"": [""09:00-18:00""], ""Wed"": [""09:00-18:00""], ""Thu"": [""09:00-18:00""], ""Fri"": [""09:00-18:00""], ""Sat"": [""09:00-18:00""], ""Sun"": [""09:00-18:00""]}";3.0;43.0;3.0;2.0;2.0;3.0;3.0;2.5;2.0;2.0
g187147-d8311061;McDonald's;Paris;99 rue de Rivoli, 75001 Paris France;48.862762;2.334834;Cheap Eats, Quick Bites;€;Breakfast Lunch Dinner;;;Takeout Wheelchair Accessible Seating;N;N;N;"{""Mon"": [""11:00-17:00""], ""Tue"": [""10:00-19:00""], ""Wed"": [""10:00-19:00""], ""Thu"": [""10:00-19:00""], ""Fri"": [""10:00-19:00""], ""Sat"": [""10:00-19:00""], ""Sun"": [""10:00-19:00""]}";3.0;64.0;3.0;2.0;6.0;2.0;3.0;3.0;3.0;3.5
g187147-d8321978;McDonald's;Paris;116 rue de Rivoli, 75001 Paris France;48.859364;2.346055;Cheap Eats, American, Fast food;€;Breakfast Lunch Dinner;American Fast food;;Delivery Takeout Seating Wheelchair Accessible;N;N;N;"{""Mon"": [""11:00-00:00""], ""Tue"": [""11:00-00:00""], ""Wed"": [""11:00-00:00""], ""Thu"": [""11:00-02:00""], ""Fri"": [""11:00-02:00""], ""Sat"": [""11:00-00:00""], ""Sun"": [""11:00-00:00""]}";2.5;38.0;2.0;1.0;2.0;1.0;2.0;3.0;3.0;3.0
g187147-d8325087;Starbucks at Gare de Lyon;Paris;Place Louis Armand, Gare de Lyon Platforme Bleue, 75012 Paris France;48.845657;2.373725;Cheap Eats, Quick Bites, Cafe;€;Breakfast;Cafe;;Takeout Wheelchair Accessible;N;N;N;;3.0;83.0;0.0;6.0;7.0;1.0;4.0;3.5;3.5;3.0
g187147-d8327083;Le Royal Mont-Cenis;Paris;1 Place Albert Kahn, 75018 Paris France;48.89552;2.34612;Cheap Eats, French;€;;French;;Reservations Seating Wheelchair Accessible Table Service;N;N;N;;3.0;16.0;0.0;3.0;0.0;0.0;1.0;3.0;;3.0
g187147-d8331716;Le Dome de Rungis;Paris;2 Place de Rungis Restaurant, 75013 Paris France;48.82227;2.347366;Mid-range, French, Armenian;€€-€€€;Dinner;French Armenian;;Reservations Seating Table Service Wheelchair Accessible;N;N;N;;4.0;16.0;9.0;4.0;1.0;1.0;1.0;4.0;4.0;3.5
g187147-d8333033;Méli Mellow;Paris;55 B rue de Bagnolet, 75020 Paris France;48.85725;2.39841;Cheap Eats, Pizza;€;Lunch Dinner;Pizza;;Takeout Reservations Seating Wheelchair Accessible Serves Alcohol Table Service;N;N;N;;4.5;46.0;2.0;0.0;1.0;0.0;0.0;4.0;4.5;4.0
g187147-d833428;Mori Venice Bar;Paris;27 rue Vivienne 27 Rue Vivienne, 75002 Paris France;48.86893;2.34;Fine Dining, Italian, European;€€€€;Lunch Dinner;Italian European;;Outdoor Seating Seating Highchairs Available Wheelchair Accessible Serves Alcohol Full Bar Accepts American Express Accepts Mastercard Accepts Visa Free Wifi Reservations Private Dining Valet Parking Accepts Credit Cards Table Service Gift Cards Available;N;N;N;"{""Mon"": [""11:00-13:00"", ""18:00-21:00""], ""Tue"": [""11:00-13:00"", ""18:00-21:00""], ""Wed"": [""11:00-13:00"", ""18:00-21:00""], ""Thu"": [""11:00-13:00"", ""18:00-21:00""], ""Fri"": [""11:00-13:00"", ""18:00-21:00""], ""Sat"": [""19:30-23:30""], ""Sun"": []}";4.0;426.0;25.0;12.0;9.0;6.0;5.0;4.0;4.5;3.5
g187147-d8335607;Sushi Story;Paris;131 B avenue de France, 75013 Paris France;48.831192;2.375041;Mid-range, Japanese, Asian;€€-€€€;Lunch;Japanese Asian;;Takeout Reservations Seating Wheelchair Accessible Serves Alcohol Table Service;N;N;N;;3.0;58.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;3.0
g187147-d8371902;Sakanaya;Paris;231 rue Championnet, 75018 Paris France;48.89313;2.32839;Cheap Eats, Japanese, Asian;€;Lunch Dinner;Japanese Asian;;Takeout Delivery Reservations Seating Wheelchair Accessible Table Service;N;N;N;;4.5;21.0;11.0;7.0;2.0;0.0;1.0;4.0;4.5;4.5
g187147-d8377850;Restaurant Siu Yu;Paris;3 rue Sextius Michel, 75015 Paris France;48.85163;2.288928;Mid-range, Chinese, Asian;€€-€€€;Lunch Dinner;Chinese Asian;;Takeout Reservations Seating Wheelchair Accessible Table Service;N;N;N;"{""Mon"": [""12:30-14:30"", ""19:00-22:30""], ""Tue"": [""12:30-14:30"", ""19:00-22:30""], ""Wed"": [""12:30-14:00"", ""19:00-22:30""], ""Thu"": [""12:30-14:30"", ""19:00-22:30""], ""Fri"": [""12:30-14:30"", ""19:00-22:30""], ""Sat"": [""12:30-14:30"", ""19:00-22:30""], ""Sun"": [""12:30-14:30"", ""19:00-22:30""]}";4.0;20.0;2.0;2.0;0.0;0.0;0.0;4.0;4.0;4.0
g187147-d8380390;Mezzo Di Pasta;Paris;place Louis-Armand In the Gare de Lyon, 75012 Paris France;48.84481;2.37299;Cheap Eats, Italian, Fast food;€;;Italian Fast food;;Wheelchair Accessible;N;N;N;;3.0;12.0;0.0;1.0;0.0;0.0;0.0;;;
g187147-d838399;Au Fil du Vin;Paris;145 quai de Valmy, 75010 Paris France;48.877502;2.365242;Mid-range, Wine Bar;€€-€€€;Lunch Breakfast Dinner;Wine Bar;;Reservations Seating Serves Alcohol Table Service Wheelchair Accessible;N;N;N;"{""Mon"": [""09:00-02:00""], ""Tue"": [""09:00-02:00""], ""Wed"": [""09:00-02:00""], ""Thu"": [""09:00-02:00""], ""Fri"": [""09:00-02:00""], ""Sat"": [""09:00-02:00""], ""Sun"": [""09:00-02:00""]}";4.0;40.0;2.0;1.0;0.0;0.0;0.0;4.0;4.0;4.5
g187147-d8396368;Le Relais Fac Brasserie;Paris;13 boulevard Saint Germain, 75005 Paris France;48.84948;2.354008;Cheap Eats, French;€;Lunch;French;;Seating Table Service Wheelchair Accessible Serves Alcohol;N;N;N;;4.0;32.0;1.0;2.0;0.0;0.0;0.0;4.5;4.5;4.5
g187147-d8410723;Starbucks;Paris;162 rue du Faubourg Saint Honore, 75008 Paris France;48.873417;2.309638;Cheap Eats;€;;;;Wheelchair Accessible;N;N;N;;3.5;24.0;3.0;2.0;3.0;1.0;1.0;3.0;3.0;3.0
g187147-d8412166;La Buvette du Parc;Paris;35 rue Leblanc, 75015 Paris France;48.83969;2.275618;Cheap Eats;€;Breakfast Lunch Dinner;;;Takeout Seating Wheelchair Accessible;N;N;N;"{""Mon"": [""09:30-15:30""], ""Tue"": [""09:30-15:30""], ""Wed"": [""09:30-15:30""], ""Thu"": [""09:30-15:30""], ""Fri"": [""09:30-15:30""], ""Sat"": [""11:00-17:00""], ""Sun"": [""11:00-17:00""]}";3.0;27.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;2.5
g187147-d8427919;Le Carré des Invalides;Paris;129 rue de Grenelle Musée de l'Armée, 75007 Paris France;48.855118;2.312004;Cheap Eats, French, Cafe;€;Lunch Drinks;French Cafe;;Takeout Seating Wheelchair Accessible Outdoor Seating Serves Alcohol;N;N;N;"{""Mon"": [""09:00-18:00""], ""Tue"": [""09:00-18:00""], ""Wed"": [""09:00-18:00""], ""Thu"": [""09:00-18:00""], ""Fri"": [""09:00-18:00""], ""Sat"": [""09:00-18:00""], ""Sun"": [""09:00-18:00""]}";3.0;154.0;3.0;8.0;22.0;1.0;6.0;3.0;3.0;3.0
g187147-d8435020;La Caravelle Des Saveurs;Paris;12 rue du Faubourg Saint Martin, 75010 Paris France;48.86964;2.35606;Mid-range, European, Portuguese;€€-€€€;Brunch Breakfast;Portuguese European;;Takeout Reservations Wheelchair Accessible;N;N;N;;4.5;28.0;21.0;6.0;1.0;0.0;0.0;4.5;4.5;4.5
g187147-d8441175;Pierre Herme Opera;Paris;39 avenue de l Opera, 75002 Paris France;48.8682;2.333385;Fine Dining, Dessert, French;€€€€;;French;;Takeout Wheelchair Accessible;N;N;N;"{""Mon"": [""10:00-20:00""], ""Tue"": [""10:00-20:00""], ""Wed"": [""10:00-20:00""], ""Thu"": [""10:00-20:00""], ""Fri"": [""10:00-20:00""], ""Sat"": [""10:00-20:00""], ""Sun"": [""10:00-20:00""]}";4.0;143.0;26.0;4.0;2.0;2.0;1.0;4.0;4.5;3.5
g187147-d8444425;Enjoy;Paris;69 boulevard Saint Michel, 75005 Paris France;48.8465;2.34061;Cheap Eats;€;;;;Takeout Wheelchair Accessible;N;N;N;;3.5;16.0;1.0;2.0;0.0;0.0;0.0;3.5;4.0;3.5
g187147-d8448398;Juste;Paris;48 rue Laffitte 48 Rue Laffitte, Paris, Île-de-France, 75009 Paris France;48.875095;2.338386;Mid-range, French, Seafood, European;€€-€€€;Lunch Dinner;French Seafood European;Gluten Free Options;Takeout Outdoor Seating Seating Wheelchair Accessible Serves Alcohol Wine and Beer Accepts Mastercard Accepts Visa Digital Payments Accepts Credit Cards Table Service;N;N;Y;"{""Mon"": [""12:00-14:30""], ""Tue"": [""12:00-14:30"", ""18:00-20:30""], ""Wed"": [""12:00-14:30"", ""18:00-20:30""], ""Thu"": [""12:00-14:30"", ""18:00-20:30""], ""Fri"": [""12:00-14:30"", ""18:00-20:30""], ""Sat"": [""12:00-20:30""], ""Sun"": [""12:00-16:00""]}";4.5;299.0;40.0;13.0;6.0;1.0;2.0;4.5;4.0;4.0
g187147-d8450326;Ma Thai;Paris;13 boulevard Auguste Blanqui Inside Place D'italie, 75013 Paris France;48.83064;2.353703;Mid-range, Asian, Thai;€€-€€€;Dinner Lunch;Asian Thai;;Reservations Seating Table Service Wheelchair Accessible;N;N;N;;4.5;18.0;1.0;2.0;0.0;0.0;0.0;4.0;4.0;3.5
g187147-d8452359;Une Glace a Paris;Paris;15 rue Ste Croix de la Bretonnerie, 75004 Paris France;48.858135;2.356326;Mid-range, Dessert, French;€€-€€€;;French;;Delivery Wheelchair Accessible Accepts Mastercard Accepts Visa Accepts Credit Cards;N;N;N;"{""Mon"": [], ""Tue"": [], ""Wed"": [""13:30-20:00""], ""Thu"": [""13:30-20:00""], ""Fri"": [""13:30-20:00""], ""Sat"": [""13:30-20:00""], ""Sun"": [""13:30-19:00""]}";4.0;389.0;45.0;8.0;5.0;0.0;3.0;4.5;4.0;3.5
g187147-d8457784;O Atlantico Cafe Brasserie;Paris;313 rue de Charenton, 75012 Paris France;48.833683;2.394939;Mid-range, French, European, Portuguese;€€-€€€;Lunch Dinner;French European Portuguese;;Reservations Seating Serves Alcohol Full Bar Table Service Wheelchair Accessible;N;N;N;;4.5;38.0;1.0;0.0;0.0;0.0;0.0;4.5;4.5;5.0
g187147-d8461745;Lula;Paris;216 rue Saint Maur Lula Lifestyle Shop, 75010 Paris France;48.87348;2.37054;Mid-range, Vegetarian Friendly, Vegan Options, Gluten Free Options;€€-€€€;Breakfast Lunch Drinks Brunch;;Vegetarian Friendly, Vegan Options, Gluten Free Options;Accepts Visa Takeout Reservations Seating Wine and Beer Free Wifi Table Service Outdoor Seating Wheelchair Accessible Serves Alcohol;Y;Y;Y;"{""Mon"": [""09:00-15:00""], ""Tue"": [""09:00-15:00""], ""Wed"": [""09:00-15:00""], ""Thu"": [""09:00-15:00""], ""Fri"": [""09:00-15:00""], ""Sat"": [""09:00-15:00""], ""Sun"": [""11:00-15:00""]}";4.0;71.0;3.0;3.0;0.0;1.0;1.0;3.5;4.0;3.5
g187147-d8461747;Le Picpus;Paris;125 rue de Picpus, 75012 Paris France;48.83817;2.40171;Cheap Eats, French, Moroccan, Mediterranean;€;Lunch Dinner Drinks Breakfast;French Moroccan Mediterranean European;;Reservations Seating Serves Alcohol Full Bar Wine and Beer Table Service Wheelchair Accessible;N;N;N;"{""Mon"": [""07:00-23:00""], ""Tue"": [""07:00-23:00""], ""Wed"": [""07:00-23:00""], ""Thu"": [""07:00-23:00""], ""Fri"": [""07:00-23:00""], ""Sat"": [""08:00-23:00""], ""Sun"": []}";4.5;23.0;19.0;2.0;1.0;1.0;0.0;5.0;5.0;5.0
g187147-d8461750;Paris Orleans;Paris;2 rue de Patay, 75013 Paris France;48.82455;2.37632;Mid-range, French, Vegetarian Friendly;€€-€€€;;French;Vegetarian Friendly;Reservations Seating Table Service Wheelchair Accessible;Y;N;N;;3.0;23.0;2.0;1.0;2.0;0.0;2.0;4.0;3.5;2.5
g187147-d8473383;Pierre Herme Marais;Paris;18 rue Ste Croix de la Bretonnerie, 75004 Paris France;48.85817;2.35646;Mid-range, Dessert, French;€€-€€€;;French;;Wheelchair Accessible Takeout;N;N;N;"{""Mon"": [""10:00-20:00""], ""Tue"": [""10:00-20:00""], ""Wed"": [""10:00-20:00""], ""Thu"": [""10:00-20:00""], ""Fri"": [""10:00-20:00""], ""Sat"": [""10:00-20:00""], ""Sun"": [""10:00-19:00""]}";4.0;146.0;28.0;11.0;3.0;2.0;0.0;4.5;4.0;3.5
